# GT/MT combo	# dups	# losses	Total score
GT-7358 to MT-0	0	3	3
GT-7359 to MT-0	0	0	0
GT-7360 to MT-0	2	0	2
GT-7361 to MT-0	5	13	18
GT-7362 to MT-0	2	4	6
GT-7363 to MT-0	1	0	1
GT-7364 to MT-0	3	8	11
GT-7365 to MT-0	0	3	3
GT-7366 to MT-0	1	3	4
GT-7367 to MT-0	1	5	6
GT-7368 to MT-0	1	4	5
GT-7369 to MT-0	4	9	13
GT-7370 to MT-0	2	9	11
GT-7371 to MT-0	1	5	6
GT-7372 to MT-0	7	6	13
GT-7373 to MT-0	2	0	2
GT-7374 to MT-0	3	7	10
GT-7375 to MT-0	1	2	3
GT-7376 to MT-0	1	6	7
GT-7377 to MT-0	6	2	8
GT-7378 to MT-0	3	6	9
GT-7379 to MT-0	2	4	6
GT-7380 to MT-0	0	1	1
GT-7381 to MT-0	4	8	12
GT-7382 to MT-0	0	3	3
GT-7383 to MT-0	0	0	0
GT-7384 to MT-0	1	5	6
GT-7385 to MT-0	1	4	5
GT-7386 to MT-0	5	11	16
GT-7387 to MT-0	1	3	4
GT-7388 to MT-0	4	4	8
GT-7389 to MT-0	2	3	5
GT-7390 to MT-0	2	1	3
GT-7391 to MT-0	2	7	9
GT-7392 to MT-0	0	1	1
GT-7393 to MT-0	0	4	4
GT-7394 to MT-0	0	2	2
GT-7395 to MT-0	1	1	2
GT-7396 to MT-0	1	1	2
GT-7397 to MT-0	1	4	5
GT-7398 to MT-0	3	0	3
GT-7400 to MT-0	1	5	6
GT-7402 to MT-0	1	2	3
GT-7404 to MT-0	0	3	3
GT-7405 to MT-0	1	4	5
GT-7406 to MT-0	3	5	8
GT-7407 to MT-0	4	4	8
GT-7408 to MT-0	1	7	8
GT-7409 to MT-0	1	1	2
GT-7410 to MT-0	2	4	6
GT-7411 to MT-0	2	10	12
GT-7412 to MT-0	1	5	6
GT-7413 to MT-0	1	3	4
GT-7414 to MT-0	1	5	6
GT-7415 to MT-0	5	4	9
GT-7416 to MT-0	0	2	2
GT-7417 to MT-0	3	5	8
GT-7418 to MT-0	0	3	3
GT-7419 to MT-0	1	2	3
GT-7420 to MT-0	1	4	5
GT-7421 to MT-0	1	5	6
GT-7422 to MT-0	1	5	6
GT-7423 to MT-0	3	6	9
GT-7424 to MT-0	1	5	6
GT-7425 to MT-0	3	17	20
GT-7426 to MT-0	0	5	5
GT-7427 to MT-0	2	13	15
GT-7428 to MT-0	1	2	3
GT-7429 to MT-0	2	3	5
GT-7430 to MT-0	1	6	7
GT-7431 to MT-0	5	13	18
GT-7432 to MT-0	0	2	2
GT-7433 to MT-0	3	3	6
GT-7434 to MT-0	1	3	4
GT-7435 to MT-0	4	8	12
GT-7436 to MT-0	1	5	6
GT-7437 to MT-0	1	6	7
GT-7438 to MT-0	1	6	7
GT-7439 to MT-0	1	5	6
GT-7440 to MT-0	3	5	8
GT-7441 to MT-0	0	4	4
GT-7442 to MT-0	5	5	10
GT-7443 to MT-0	6	9	15
GT-7444 to MT-0	5	5	10
GT-7445 to MT-0	1	1	2
GT-7446 to MT-0	2	6	8
GT-7447 to MT-0	5	3	8
GT-7448 to MT-0	2	6	8
GT-7450 to MT-0	2	5	7
GT-7451 to MT-0	1	4	5
GT-7452 to MT-0	0	2	2
GT-7453 to MT-0	1	2	3
GT-7455 to MT-0	7	17	24
GT-7456 to MT-0	4	12	16
GT-7457 to MT-0	3	1	4
GT-7459 to MT-0	2	5	7
GT-7460 to MT-0	0	3	3
GT-7461 to MT-0	0	2	2
GT-7462 to MT-0	4	11	15
GT-7463 to MT-0	3	6	9
GT-7464 to MT-0	0	2	2
GT-7466 to MT-0	4	9	13
GT-7467 to MT-0	1	4	5
GT-7468 to MT-0	0	3	3
GT-7469 to MT-0	3	11	14
GT-7470 to MT-0	3	5	8
GT-7471 to MT-0	3	4	7
GT-7472 to MT-0	1	2	3
GT-7473 to MT-0	1	1	2
GT-7475 to MT-0	1	5	6
GT-7476 to MT-0	0	2	2
GT-7477 to MT-0	2	1	3
GT-7478 to MT-0	3	2	5
GT-7479 to MT-0	2	1	3
GT-7480 to MT-0	5	6	11
GT-7481 to MT-0	2	6	8
GT-7482 to MT-0	3	4	7
GT-7483 to MT-0	4	8	12
GT-7485 to MT-0	1	2	3
GT-7486 to MT-0	6	14	20
GT-7487 to MT-0	4	1	5
GT-7488 to MT-0	2	9	11
GT-7489 to MT-0	2	1	3
GT-7490 to MT-0	1	4	5
GT-7491 to MT-0	5	12	17
GT-7492 to MT-0	2	5	7
GT-7493 to MT-0	4	8	12
GT-7494 to MT-0	10	7	17
GT-7495 to MT-0	1	6	7
GT-7496 to MT-0	1	1	2
GT-7497 to MT-0	3	6	9
GT-7498 to MT-0	1	5	6
GT-7499 to MT-0	1	3	4
GT-7500 to MT-0	8	12	20
GT-7501 to MT-0	1	6	7
GT-7502 to MT-0	2	3	5
GT-7503 to MT-0	2	5	7
GT-7504 to MT-0	2	8	10
GT-7505 to MT-0	0	1	1
GT-7506 to MT-0	0	0	0
GT-7507 to MT-0	2	5	7
GT-7508 to MT-0	3	4	7
GT-7509 to MT-0	2	5	7
GT-7510 to MT-0	0	5	5
GT-7511 to MT-0	5	6	11
GT-7512 to MT-0	0	2	2
GT-7513 to MT-0	2	7	9
GT-7514 to MT-0	0	2	2
GT-7515 to MT-0	1	6	7
GT-7516 to MT-0	1	3	4
GT-7517 to MT-0	1	2	3
GT-7518 to MT-0	0	4	4
GT-7519 to MT-0	1	8	9
GT-7520 to MT-0	0	5	5
GT-7521 to MT-0	1	5	6
GT-7522 to MT-0	2	5	7
GT-7523 to MT-0	0	3	3
GT-7524 to MT-0	1	3	4
GT-7525 to MT-0	2	5	7
GT-7526 to MT-0	8	13	21
GT-7527 to MT-0	2	7	9
GT-7528 to MT-0	3	5	8
GT-7529 to MT-0	2	2	4
GT-7530 to MT-0	2	6	8
GT-7531 to MT-0	3	9	12
GT-7532 to MT-0	4	13	17
GT-7533 to MT-0	5	6	11
GT-7534 to MT-0	3	8	11
GT-7535 to MT-0	0	4	4
GT-7536 to MT-0	2	8	10
GT-7537 to MT-0	7	15	22
GT-7538 to MT-0	0	2	2
GT-7539 to MT-0	3	4	7
GT-7541 to MT-0	6	4	10
GT-7542 to MT-0	0	2	2
GT-7543 to MT-0	2	8	10
GT-7544 to MT-0	1	3	4
GT-7545 to MT-0	2	7	9
GT-7546 to MT-0	1	6	7
GT-7547 to MT-0	10	12	22
GT-7549 to MT-0	1	5	6
GT-7551 to MT-0	3	9	12
GT-7552 to MT-0	1	4	5
GT-7553 to MT-0	0	2	2
GT-7554 to MT-0	1	6	7
GT-7555 to MT-0	0	4	4
GT-7556 to MT-0	1	5	6
GT-7557 to MT-0	3	8	11
GT-7558 to MT-0	1	6	7
GT-7559 to MT-0	3	9	12
GT-7560 to MT-0	3	2	5
GT-7561 to MT-0	1	1	2
GT-7562 to MT-0	4	2	6
GT-7563 to MT-0	1	5	6
GT-7564 to MT-0	1	6	7
GT-7565 to MT-0	1	3	4
GT-7566 to MT-0	8	8	16
GT-7567 to MT-0	6	3	9
GT-7568 to MT-0	1	8	9
GT-7569 to MT-0	10	4	14
GT-7570 to MT-0	1	5	6
GT-7571 to MT-0	1	5	6
GT-7572 to MT-0	1	2	3
GT-7573 to MT-0	8	20	28
GT-7574 to MT-0	2	8	10
GT-7576 to MT-0	4	7	11
GT-7577 to MT-0	1	8	9
GT-7578 to MT-0	2	5	7
GT-7579 to MT-0	7	6	13
GT-7580 to MT-0	0	3	3
GT-7581 to MT-0	1	4	5
GT-7582 to MT-0	1	5	6
GT-7583 to MT-0	2	2	4
GT-7584 to MT-0	1	6	7
GT-7585 to MT-0	3	10	13
GT-7586 to MT-0	2	8	10
GT-7587 to MT-0	1	3	4
GT-7588 to MT-0	3	1	4
GT-7589 to MT-0	0	3	3
GT-7590 to MT-0	2	9	11
GT-7591 to MT-0	2	10	12
GT-7592 to MT-0	2	5	7
GT-7593 to MT-0	1	1	2
GT-7594 to MT-0	0	3	3
GT-7595 to MT-0	3	9	12
GT-7596 to MT-0	1	4	5
GT-7597 to MT-0	2	7	9
GT-7598 to MT-0	7	2	9
GT-7599 to MT-0	1	9	10
GT-7600 to MT-0	1	1	2
GT-7601 to MT-0	3	4	7
GT-7602 to MT-0	1	7	8
GT-7603 to MT-0	3	9	12
GT-7604 to MT-0	2	3	5
GT-7605 to MT-0	1	6	7
GT-7606 to MT-0	1	5	6
GT-7607 to MT-0	1	10	11
GT-7608 to MT-0	1	3	4
GT-7609 to MT-0	6	18	24
GT-7610 to MT-0	4	12	16
GT-7611 to MT-0	1	6	7
GT-7612 to MT-0	1	4	5
GT-7613 to MT-0	1	1	2
GT-7614 to MT-0	1	1	2
GT-7615 to MT-0	4	8	12
GT-7616 to MT-0	9	6	15
GT-7617 to MT-0	6	1	7
GT-7618 to MT-0	4	6	10
GT-7619 to MT-0	5	3	8
GT-7620 to MT-0	3	12	15
GT-7621 to MT-0	2	12	14
GT-7622 to MT-0	0	2	2
GT-7623 to MT-0	1	6	7
GT-7624 to MT-0	2	6	8
GT-7625 to MT-0	5	8	13
GT-7626 to MT-0	1	3	4
GT-7627 to MT-0	0	3	3
GT-7628 to MT-0	0	2	2
GT-7630 to MT-0	4	2	6
GT-7631 to MT-0	2	9	11
GT-7632 to MT-0	1	3	4
GT-7633 to MT-0	7	6	13
GT-7634 to MT-0	2	10	12
GT-7635 to MT-0	0	0	0
GT-7636 to MT-0	0	0	0
GT-7637 to MT-0	0	2	2
GT-7638 to MT-0	6	1	7
GT-7639 to MT-0	11	12	23
GT-7640 to MT-0	1	2	3
GT-7641 to MT-0	3	9	12
GT-7642 to MT-0	1	5	6
GT-7643 to MT-0	2	0	2
GT-7644 to MT-0	1	1	2
GT-7645 to MT-0	1	2	3
GT-7647 to MT-0	3	8	11
GT-7648 to MT-0	3	6	9
GT-7649 to MT-0	3	9	12
GT-7650 to MT-0	3	2	5
GT-7651 to MT-0	0	2	2
GT-7652 to MT-0	1	6	7
GT-7653 to MT-0	0	4	4
GT-7654 to MT-0	5	11	16
GT-7655 to MT-0	0	1	1
GT-7656 to MT-0	0	2	2
GT-7657 to MT-0	1	6	7
GT-7658 to MT-0	4	6	10
GT-7659 to MT-0	1	4	5
GT-7660 to MT-0	3	11	14
GT-7661 to MT-0	1	2	3
GT-7662 to MT-0	1	5	6
GT-7663 to MT-0	3	7	10
GT-7664 to MT-0	7	6	13
GT-7665 to MT-0	2	1	3
GT-7666 to MT-0	1	3	4
GT-7667 to MT-0	1	5	6
GT-7668 to MT-0	2	8	10
GT-7669 to MT-0	1	6	7
GT-7670 to MT-0	7	11	18
GT-7672 to MT-0	2	4	6
GT-7673 to MT-0	1	5	6
GT-7674 to MT-0	4	9	13
GT-7675 to MT-0	0	4	4
GT-7676 to MT-0	1	2	3
GT-7677 to MT-0	4	5	9
GT-7678 to MT-0	3	10	13
GT-7679 to MT-0	2	7	9
GT-7680 to MT-0	1	1	2
GT-7681 to MT-0	1	5	6
GT-7683 to MT-0	7	6	13
GT-7684 to MT-0	2	8	10
GT-7685 to MT-0	2	1	3
GT-7686 to MT-0	4	13	17
GT-7687 to MT-0	1	1	2
GT-7688 to MT-0	2	10	12
GT-7689 to MT-0	1	4	5
GT-7690 to MT-0	2	7	9
GT-7691 to MT-0	1	4	5
GT-7692 to MT-0	2	3	5
GT-7693 to MT-0	4	7	11
GT-7694 to MT-0	4	5	9
GT-7695 to MT-0	0	2	2
GT-7696 to MT-0	2	5	7
GT-7697 to MT-0	4	12	16
GT-7698 to MT-0	5	13	18
GT-7699 to MT-0	4	0	4
GT-7700 to MT-0	0	1	1
GT-7701 to MT-0	1	5	6
GT-7702 to MT-0	0	3	3
GT-7703 to MT-0	0	2	2
GT-7704 to MT-0	2	1	3
GT-7705 to MT-0	2	1	3
GT-7706 to MT-0	2	2	4
GT-7708 to MT-0	2	5	7
GT-7709 to MT-0	3	9	12
GT-7710 to MT-0	0	2	2
GT-7711 to MT-0	6	5	11
GT-7712 to MT-0	2	3	5
GT-7713 to MT-0	0	4	4
GT-7714 to MT-0	4	8	12
GT-7715 to MT-0	7	11	18
GT-7716 to MT-0	4	3	7
GT-7717 to MT-0	1	8	9
GT-7718 to MT-0	2	4	6
GT-7719 to MT-0	0	2	2
GT-7720 to MT-0	1	2	3
GT-7721 to MT-0	0	0	0
GT-7722 to MT-0	5	0	5
GT-7723 to MT-0	1	2	3
GT-7724 to MT-0	0	3	3
GT-7725 to MT-0	2	7	9
GT-7726 to MT-0	1	6	7
GT-7727 to MT-0	2	0	2
GT-7728 to MT-0	1	5	6
GT-7729 to MT-0	3	2	5
GT-7730 to MT-0	2	3	5
GT-7731 to MT-0	6	9	15
GT-7732 to MT-0	3	7	10
GT-7733 to MT-0	1	2	3
GT-7734 to MT-0	1	4	5
GT-7735 to MT-0	1	4	5
GT-7736 to MT-0	2	4	6
GT-7737 to MT-0	0	0	0
GT-7739 to MT-0	1	0	1
GT-7740 to MT-0	1	6	7
GT-7741 to MT-0	5	10	15
GT-7742 to MT-0	0	5	5
GT-7743 to MT-0	4	6	10
GT-7744 to MT-0	2	9	11
GT-7745 to MT-0	2	1	3
GT-7746 to MT-0	5	13	18
GT-7747 to MT-0	0	1	1
GT-7748 to MT-0	6	12	18
GT-7749 to MT-0	2	5	7
GT-7750 to MT-0	11	19	30
GT-7751 to MT-0	2	5	7
GT-7752 to MT-0	2	9	11
GT-7753 to MT-0	1	6	7
GT-7754 to MT-0	1	2	3
GT-7755 to MT-0	7	2	9
GT-7756 to MT-0	0	5	5
GT-7757 to MT-0	0	3	3
GT-7758 to MT-0	0	3	3
GT-7760 to MT-0	0	0	0
GT-7761 to MT-0	0	4	4
GT-7762 to MT-0	0	1	1
GT-7763 to MT-0	1	5	6
GT-7764 to MT-0	1	8	9
GT-7765 to MT-0	0	0	0
GT-7766 to MT-0	1	7	8
GT-7767 to MT-0	4	8	12
GT-7769 to MT-0	1	5	6
GT-7770 to MT-0	2	6	8
GT-7771 to MT-0	2	7	9
GT-7772 to MT-0	1	5	6
GT-7774 to MT-0	4	4	8
GT-7775 to MT-0	6	12	18
GT-7776 to MT-0	2	8	10
GT-7777 to MT-0	1	2	3
GT-7778 to MT-0	3	6	9
GT-7779 to MT-0	0	3	3
GT-7780 to MT-0	1	7	8
GT-7782 to MT-0	2	7	9
GT-7783 to MT-0	1	6	7
GT-7784 to MT-0	1	8	9
GT-7785 to MT-0	1	9	10
GT-7787 to MT-0	1	8	9
GT-7788 to MT-0	3	3	6
GT-7789 to MT-0	0	2	2
GT-7790 to MT-0	0	3	3
GT-7791 to MT-0	1	3	4
GT-7792 to MT-0	4	7	11
GT-7793 to MT-0	0	3	3
GT-7794 to MT-0	2	5	7
GT-7795 to MT-0	4	12	16
GT-7796 to MT-0	5	10	15
GT-7797 to MT-0	0	3	3
GT-7798 to MT-0	1	4	5
GT-7799 to MT-0	3	4	7
GT-7800 to MT-0	3	5	8
GT-7801 to MT-0	3	5	8
GT-7802 to MT-0	0	4	4
GT-7803 to MT-0	5	8	13
GT-7804 to MT-0	0	1	1
GT-7805 to MT-0	4	13	17
GT-7806 to MT-0	2	5	7
GT-7807 to MT-0	1	4	5
GT-7808 to MT-0	4	4	8
GT-7809 to MT-0	4	11	15
GT-7810 to MT-0	1	2	3
GT-7811 to MT-0	2	8	10
GT-7812 to MT-0	4	3	7
GT-7814 to MT-0	2	6	8
GT-7815 to MT-0	3	3	6
GT-7816 to MT-0	0	4	4
GT-7817 to MT-0	1	2	3
GT-7818 to MT-0	2	2	4
GT-7819 to MT-0	3	4	7
GT-7820 to MT-0	1	7	8
GT-7821 to MT-0	4	9	13
GT-7822 to MT-0	0	3	3
GT-7823 to MT-0	0	2	2
GT-7824 to MT-0	2	2	4
GT-7825 to MT-0	1	2	3
GT-7826 to MT-0	1	7	8
GT-7827 to MT-0	1	6	7
GT-7828 to MT-0	0	1	1
GT-7829 to MT-0	2	4	6
GT-7830 to MT-0	1	2	3
GT-7831 to MT-0	0	2	2
GT-7832 to MT-0	1	6	7
GT-7833 to MT-0	0	2	2
GT-7834 to MT-0	1	7	8
GT-7835 to MT-0	0	2	2
GT-7836 to MT-0	1	0	1
GT-7837 to MT-0	1	1	2
GT-7838 to MT-0	1	5	6
GT-7839 to MT-0	3	9	12
GT-7840 to MT-0	1	3	4
GT-7841 to MT-0	0	2	2
GT-7842 to MT-0	0	4	4
GT-7843 to MT-0	3	10	13
GT-7844 to MT-0	1	5	6
GT-7845 to MT-0	3	11	14
GT-7846 to MT-0	2	7	9
GT-7847 to MT-0	0	3	3
GT-7848 to MT-0	1	6	7
GT-7849 to MT-0	1	3	4
GT-7850 to MT-0	3	11	14
GT-7851 to MT-0	1	0	1
GT-7852 to MT-0	3	2	5
GT-7853 to MT-0	0	2	2
GT-7854 to MT-0	2	8	10
GT-7855 to MT-0	3	7	10
GT-7856 to MT-0	5	8	13
GT-7857 to MT-0	2	1	3
GT-7858 to MT-0	2	8	10
GT-7859 to MT-0	0	2	2
GT-7861 to MT-0	6	1	7
GT-7862 to MT-0	14	7	21
GT-7863 to MT-0	1	7	8
GT-7864 to MT-0	11	5	16
GT-7865 to MT-0	0	4	4
GT-7866 to MT-0	2	5	7
GT-7867 to MT-0	1	7	8
GT-7868 to MT-0	3	5	8
GT-7869 to MT-0	1	2	3
GT-7870 to MT-0	2	4	6
GT-7871 to MT-0	1	3	4
GT-7872 to MT-0	1	4	5
GT-7873 to MT-0	1	6	7
GT-7874 to MT-0	2	11	13
GT-7875 to MT-0	1	5	6
GT-7876 to MT-0	4	14	18
GT-7878 to MT-0	1	6	7
GT-7879 to MT-0	4	11	15
GT-7880 to MT-0	3	4	7
GT-7881 to MT-0	3	6	9
GT-7882 to MT-0	2	5	7
GT-7883 to MT-0	4	13	17
GT-7884 to MT-0	2	5	7
GT-7885 to MT-0	1	7	8
GT-7886 to MT-0	0	1	1
GT-7887 to MT-0	13	7	20
GT-7889 to MT-0	1	5	6
GT-7890 to MT-0	4	1	5
GT-7891 to MT-0	2	2	4
GT-7892 to MT-0	0	5	5
GT-7893 to MT-0	1	5	6
GT-7894 to MT-0	2	6	8
GT-7895 to MT-0	1	6	7
GT-7896 to MT-0	1	4	5
GT-7897 to MT-0	1	0	1
GT-7898 to MT-0	0	3	3
GT-7899 to MT-0	3	3	6
GT-7900 to MT-0	8	30	38
GT-7901 to MT-0	2	11	13
GT-7902 to MT-0	2	2	4
GT-7903 to MT-0	0	1	1
GT-7904 to MT-0	0	1	1
GT-7905 to MT-0	1	7	8
GT-7906 to MT-0	3	0	3
GT-7907 to MT-0	3	5	8
GT-7908 to MT-0	3	0	3
GT-7909 to MT-0	2	5	7
GT-7910 to MT-0	7	6	13
GT-7911 to MT-0	2	6	8
GT-7912 to MT-0	2	3	5
GT-7913 to MT-0	1	6	7
GT-7914 to MT-0	7	6	13
GT-7915 to MT-0	2	5	7
GT-7916 to MT-0	0	0	0
GT-7917 to MT-0	0	5	5
GT-7918 to MT-0	7	10	17
GT-7919 to MT-0	1	2	3
GT-7920 to MT-0	1	3	4
GT-7921 to MT-0	15	7	22
GT-7922 to MT-0	1	4	5
GT-7923 to MT-0	2	5	7
GT-7924 to MT-0	0	5	5
GT-7925 to MT-0	2	4	6
GT-7926 to MT-0	2	7	9
GT-7927 to MT-0	1	7	8
GT-7928 to MT-0	3	7	10
GT-7929 to MT-0	1	8	9
GT-7930 to MT-0	3	7	10
GT-7931 to MT-0	0	4	4
GT-7932 to MT-0	1	4	5
GT-7933 to MT-0	7	13	20
GT-7934 to MT-0	3	3	6
GT-7935 to MT-0	5	7	12
GT-7936 to MT-0	4	5	9
GT-7937 to MT-0	2	8	10
GT-7938 to MT-0	2	3	5
GT-7939 to MT-0	3	5	8
GT-7940 to MT-0	2	4	6
GT-7941 to MT-0	3	6	9
GT-7942 to MT-0	1	4	5
GT-7943 to MT-0	1	2	3
GT-7944 to MT-0	0	2	2
GT-7945 to MT-0	2	9	11
GT-7946 to MT-0	1	2	3
GT-7947 to MT-0	0	3	3
GT-7948 to MT-0	3	5	8
GT-7949 to MT-0	1	4	5
GT-7950 to MT-0	4	8	12
GT-7951 to MT-0	0	3	3
GT-7952 to MT-0	6	17	23
GT-7953 to MT-0	2	7	9
GT-7954 to MT-0	2	12	14
GT-7955 to MT-0	1	1	2
GT-7956 to MT-0	1	5	6
GT-7957 to MT-0	2	2	4
GT-7958 to MT-0	1	4	5
GT-7959 to MT-0	3	10	13
GT-7960 to MT-0	1	4	5
GT-7961 to MT-0	3	6	9
GT-7962 to MT-0	5	0	5
GT-7964 to MT-0	6	1	7
GT-7965 to MT-0	6	6	12
GT-7966 to MT-0	2	11	13
GT-7967 to MT-0	1	1	2
GT-7968 to MT-0	2	1	3
GT-7969 to MT-0	2	9	11
GT-7970 to MT-0	6	5	11
GT-7971 to MT-0	4	11	15
GT-7972 to MT-0	3	9	12
GT-7973 to MT-0	0	3	3
GT-7974 to MT-0	1	3	4
GT-7975 to MT-0	3	8	11
GT-7978 to MT-0	5	5	10
GT-7979 to MT-0	1	6	7
GT-7981 to MT-0	0	2	2
GT-7982 to MT-0	1	4	5
GT-7984 to MT-0	5	9	14
GT-7985 to MT-0	1	7	8
GT-7986 to MT-0	4	7	11
GT-7987 to MT-0	1	2	3
GT-7988 to MT-0	7	0	7
GT-7989 to MT-0	6	4	10
GT-7990 to MT-0	3	11	14
GT-7991 to MT-0	4	5	9
GT-7992 to MT-0	4	15	19
GT-7993 to MT-0	0	3	3
GT-7994 to MT-0	3	5	8
GT-7995 to MT-0	2	4	6
GT-7996 to MT-0	2	5	7
GT-7997 to MT-0	1	0	1
GT-7998 to MT-0	1	8	9
GT-7999 to MT-0	0	1	1
GT-8000 to MT-0	1	2	3
GT-8001 to MT-0	12	8	20
GT-8002 to MT-0	4	7	11
GT-8003 to MT-0	5	12	17
GT-8004 to MT-0	1	5	6
GT-8005 to MT-0	2	5	7
GT-8006 to MT-0	2	4	6
GT-8007 to MT-0	2	2	4
GT-8008 to MT-0	3	5	8
GT-8009 to MT-0	0	4	4
GT-8010 to MT-0	1	5	6
GT-8011 to MT-0	1	0	1
GT-8012 to MT-0	3	8	11
GT-8013 to MT-0	0	4	4
GT-8014 to MT-0	2	3	5
GT-8015 to MT-0	3	10	13
GT-8016 to MT-0	7	22	29
GT-8017 to MT-0	0	5	5
GT-8018 to MT-0	1	5	6
GT-8019 to MT-0	3	9	12
GT-8020 to MT-0	2	10	12
GT-8021 to MT-0	1	1	2
GT-8022 to MT-0	1	6	7
GT-8023 to MT-0	1	5	6
GT-8024 to MT-0	2	1	3
GT-8025 to MT-0	4	3	7
GT-8026 to MT-0	4	5	9
GT-8027 to MT-0	0	4	4
GT-8028 to MT-0	2	8	10
GT-8029 to MT-0	0	2	2
GT-8030 to MT-0	0	4	4
GT-8031 to MT-0	2	6	8
GT-8032 to MT-0	0	5	5
GT-8033 to MT-0	0	1	1
GT-8034 to MT-0	1	5	6
GT-8035 to MT-0	1	8	9
GT-8036 to MT-0	6	4	10
GT-8037 to MT-0	2	4	6
GT-8038 to MT-0	1	5	6
GT-8039 to MT-0	3	10	13
GT-8040 to MT-0	5	6	11
GT-8041 to MT-0	3	8	11
GT-8042 to MT-0	2	9	11
GT-8043 to MT-0	2	6	8
GT-8044 to MT-0	0	3	3
GT-8045 to MT-0	3	5	8
GT-8046 to MT-0	2	9	11
GT-8047 to MT-0	2	3	5
GT-8048 to MT-0	2	1	3
GT-8049 to MT-0	0	4	4
GT-8051 to MT-0	1	4	5
GT-8052 to MT-0	2	2	4
GT-8053 to MT-0	7	2	9
GT-8054 to MT-0	0	5	5
GT-8055 to MT-0	8	12	20
GT-8056 to MT-0	0	4	4
GT-8057 to MT-0	1	6	7
GT-8058 to MT-0	1	2	3
GT-8059 to MT-0	0	4	4
GT-8060 to MT-0	0	4	4
GT-8061 to MT-0	1	2	3
GT-8062 to MT-0	1	8	9
GT-8063 to MT-0	2	6	8
GT-8064 to MT-0	3	2	5
GT-8065 to MT-0	1	4	5
GT-8066 to MT-0	3	11	14
GT-8067 to MT-0	1	6	7
GT-8068 to MT-0	2	3	5
GT-8069 to MT-0	2	11	13
GT-8070 to MT-0	2	8	10
GT-8071 to MT-0	1	9	10
GT-8072 to MT-0	1	5	6
GT-8073 to MT-0	4	17	21
GT-8074 to MT-0	2	3	5
GT-8075 to MT-0	1	3	4
GT-8076 to MT-0	0	1	1
GT-8077 to MT-0	3	11	14
GT-8078 to MT-0	1	7	8
GT-8079 to MT-0	0	1	1
GT-8081 to MT-0	1	6	7
GT-8082 to MT-0	1	6	7
GT-8083 to MT-0	0	3	3
GT-8084 to MT-0	1	6	7
GT-8085 to MT-0	0	2	2
GT-8086 to MT-0	0	4	4
GT-8087 to MT-0	6	5	11
GT-8088 to MT-0	6	6	12
GT-8089 to MT-0	4	4	8
GT-8090 to MT-0	4	3	7
GT-8091 to MT-0	2	9	11
GT-8092 to MT-0	2	6	8
GT-8093 to MT-0	1	4	5
GT-8094 to MT-0	2	7	9
GT-8095 to MT-0	2	7	9
GT-8096 to MT-0	1	3	4
GT-8097 to MT-0	2	11	13
GT-8098 to MT-0	3	12	15
GT-8099 to MT-0	2	9	11
GT-8100 to MT-0	0	4	4
GT-8101 to MT-0	6	11	17
GT-8102 to MT-0	1	1	2
GT-8103 to MT-0	4	9	13
GT-8104 to MT-0	0	2	2
GT-8105 to MT-0	6	10	16
GT-8106 to MT-0	2	0	2
GT-8107 to MT-0	2	1	3
GT-8108 to MT-0	0	2	2
GT-8109 to MT-0	2	1	3
GT-8110 to MT-0	8	15	23
GT-8111 to MT-0	5	6	11
GT-8112 to MT-0	3	4	7
GT-8113 to MT-0	3	5	8
GT-8114 to MT-0	2	11	13
GT-8115 to MT-0	2	7	9
GT-8116 to MT-0	0	1	1
GT-8117 to MT-0	0	1	1
GT-8119 to MT-0	3	6	9
GT-8120 to MT-0	3	2	5
GT-8121 to MT-0	3	9	12
GT-8122 to MT-0	1	4	5
GT-8124 to MT-0	7	7	14
GT-8125 to MT-0	1	4	5
GT-8126 to MT-0	5	8	13
GT-8127 to MT-0	3	5	8
GT-8128 to MT-0	4	4	8
GT-8129 to MT-0	1	3	4
GT-8130 to MT-0	1	2	3
GT-8131 to MT-0	2	6	8
GT-8132 to MT-0	2	9	11
GT-8133 to MT-0	3	4	7
GT-8135 to MT-0	3	11	14
GT-8136 to MT-0	0	3	3
GT-8137 to MT-0	5	13	18
GT-8138 to MT-0	2	5	7
GT-8139 to MT-0	3	4	7
GT-8141 to MT-0	0	3	3
GT-8142 to MT-0	1	4	5
GT-8143 to MT-0	2	2	4
GT-8145 to MT-0	1	6	7
GT-8146 to MT-0	2	7	9
GT-8147 to MT-0	3	8	11
GT-8148 to MT-0	2	6	8
GT-8149 to MT-0	2	3	5
GT-8150 to MT-0	6	6	12
GT-8151 to MT-0	2	5	7
GT-8152 to MT-0	2	5	7
GT-8153 to MT-0	1	4	5
GT-8154 to MT-0	3	6	9
GT-8155 to MT-0	1	3	4
GT-8156 to MT-0	0	4	4
GT-8157 to MT-0	3	4	7
GT-8158 to MT-0	2	4	6
GT-8159 to MT-0	5	7	12
GT-8160 to MT-0	1	6	7
GT-8161 to MT-0	5	2	7
GT-8162 to MT-0	0	3	3
GT-8163 to MT-0	1	3	4
GT-8164 to MT-0	2	0	2
GT-8165 to MT-0	0	2	2
GT-8166 to MT-0	5	7	12
GT-8167 to MT-0	1	2	3
GT-8168 to MT-0	11	9	20
GT-8169 to MT-0	5	7	12
GT-8170 to MT-0	1	2	3
GT-8171 to MT-0	1	1	2
GT-8172 to MT-0	3	5	8
GT-8174 to MT-0	0	2	2
